"","prop_vbp_pText","prop_vbd_pText","prop_vbz_pText","prop_vbn_pText","prop_v_pText","prop_nn_pText","prop_prp_pText","prop_adv_pText","prop_dt_pText","prop_nnp_pText","prop_jjs_pText","prop_adj_pText","ave_adj_pText","lenWord_postText","lenSentence_postText","numWord_postText","numSentence_postText"
"3114",0,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.222222222222222,0.333333333333333,0.0555555555555556,0,0.0833333333333333,9,0,0,0,4.19444444444444,181,36,1
"3115",0,0,0.1,0,0.1,0.5,0,0,0.1,0,0,0.1,1,5.8,66,10,1
"3116",0,0.142857142857143,0,0.0857142857142857,0.228571428571429,0.228571428571429,0.114285714285714,0.0285714285714286,0.142857142857143,2,0,0,0,4.48571428571429,190,35,1
"3117",0.0476190476190476,0,0.0476190476190476,0,0.238095238095238,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0476190476190476,0,0,0,0,3.0952380952381,80,21,1
"3118",0,0,0,0,0.166666666666667,0.388888888888889,0,0,0.111111111111111,6,0,0,0,4.16666666666667,91,18,1
"3119",0.0857142857142857,0,0.0285714285714286,0,0.171428571428571,0.142857142857143,0.0571428571428571,0,0.2,0,0.0285714285714286,0.114285714285714,2,3.88571428571429,82.5,35,2
"3120",0,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.142857142857143,0.371428571428571,0.0285714285714286,0,0.0571428571428571,5,0,0.0857142857142857,3,4.28571428571429,180,35,1
"3121",0.0178571428571429,0,0.0357142857142857,0.0178571428571429,0.142857142857143,0.267857142857143,0.0178571428571429,0.0178571428571429,0.107142857142857,1.5,0,0.0892857142857143,2.5,4.66071428571429,154,56,2
"3122",0,0.133333333333333,0.0666666666666667,0.0666666666666667,0.266666666666667,0.333333333333333,0.2,0.0666666666666667,0.0666666666666667,0,0,0,0,4.46666666666667,80,15,1
"3123",0,0,0.0256410256410256,0,0.128205128205128,0.358974358974359,0.0256410256410256,0.0256410256410256,0.128205128205128,1.33333333333333,0,0.0256410256410256,0.333333333333333,4.17948717948718,65,39,3
"3124",0,0,0.03125,0,0.15625,0.40625,0,0,0.0625,8,0,0.0625,2,5.59375,209,32,1
"3125",0,0.111111111111111,0,0.0740740740740741,0.185185185185185,0.296296296296296,0,0,0.111111111111111,2,0,0.148148148148148,4,4.66666666666667,149,27,1
"3126",0,0,0.0416666666666667,0.0416666666666667,0.125,0.416666666666667,0,0,0.0833333333333333,6,0,0.0833333333333333,2,5.04166666666667,142,24,1
"3127",0,0.037037037037037,0.037037037037037,0.037037037037037,0.111111111111111,0.518518518518518,0,0,0.0740740740740741,10,0,0.0740740740740741,2,4.44444444444444,142,27,1
"3128",0,0.15,0,0.05,0.2,0.2,0.1,0.05,0.1,0,0,0.15,3,5.05,119,20,1
"3129",0.03125,0.03125,0.03125,0.03125,0.15625,0.375,0,0,0.125,3,0,0.0625,1,4.34375,82,32,2
"3130",0,0,0.0333333333333333,0.0333333333333333,0.1,0.366666666666667,0,0,0.1,3,0,0.1,3,4.86666666666667,173,30,1
"3131",0,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0.470588235294118,0,0,0.117647058823529,2,0,0.0588235294117647,1,5.17647058823529,102,17,1
"3132",0,0,0.0384615384615385,0.0384615384615385,0.153846153846154,0.423076923076923,0.0384615384615385,0,0.115384615384615,8,0,0,0,4.38461538461539,136,26,1
"3133",0.0357142857142857,0,0,0,0.107142857142857,0.428571428571429,0.0357142857142857,0,0.142857142857143,6,0,0.0357142857142857,1,4.85714285714286,162,28,1
"3134",0,0.032258064516129,0.032258064516129,0.032258064516129,0.129032258064516,0.290322580645161,0.032258064516129,0.0645161290322581,0.0645161290322581,7,0,0.0645161290322581,2,4.03225806451613,148,31,1
"3135",0,0.0740740740740741,0.037037037037037,0,0.148148148148148,0.407407407407407,0.037037037037037,0.037037037037037,0.0740740740740741,4,0,0,0,3.74074074074074,124,27,1
"3136",0.0120481927710843,0.0602409638554217,0.0240963855421687,0.0120481927710843,0.156626506024096,0.301204819277108,0.0602409638554217,0.036144578313253,0.0602409638554217,4.33333333333333,0,0.0602409638554217,1.66666666666667,4.46987951807229,146,83,3
"3137",0.0106382978723404,0.074468085106383,0,0.0638297872340425,0.24468085106383,0.265957446808511,0.0531914893617021,0.0319148936170213,0.0638297872340425,2.66666666666667,0,0.0425531914893617,1.33333333333333,4.32978723404255,164.333333333333,94,3
"3138",0.037037037037037,0.037037037037037,0.0185185185185185,0,0.166666666666667,0.296296296296296,0.0555555555555556,0.0740740740740741,0.0555555555555556,1.33333333333333,0.0185185185185185,0.0555555555555556,1,4.64814814814815,98.6666666666667,54,3
"3139",0.0555555555555556,0,0,0.0555555555555556,0.166666666666667,0.388888888888889,0,0.0555555555555556,0,5,0,0.111111111111111,2,4.61111111111111,99,18,1
"3140",0,0.107142857142857,0.0357142857142857,0.0357142857142857,0.178571428571429,0.321428571428571,0.0357142857142857,0,0.0714285714285714,2,0,0.142857142857143,2,4.57142857142857,74.5,28,2
"3141",0.0666666666666667,0,0,0,0.0666666666666667,0.2,0,0,0.0666666666666667,1,0,0.266666666666667,4,4.2,75,15,1
"3142",0,0.0810810810810811,0,0.027027027027027,0.108108108108108,0.378378378378378,0.0540540540540541,0,0.0540540540540541,2,0,0.108108108108108,4,4.48648648648649,199,37,1
"3143",0,0.08,0,0.04,0.16,0.28,0.12,0.04,0.04,2,0,0.08,2,3.84,120,25,1
"3144",0,0,0.0666666666666667,0,0.0666666666666667,0.333333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,2,0,0.0666666666666667,1,4.2,73,15,1
"3145",0.0217391304347826,0.0217391304347826,0,0,0.152173913043478,0.347826086956522,0.0217391304347826,0,0.130434782608696,6,0,0.0652173913043478,3,4.76086956521739,262,46,1
"3146",0,0,0.0416666666666667,0,0.125,0.25,0.0833333333333333,0,0.0833333333333333,2,0,0.25,6,5,141,24,1
"3147",0.0294117647058824,0.0588235294117647,0,0.0294117647058824,0.117647058823529,0.411764705882353,0,0.0294117647058824,0.0882352941176471,2.5,0.0294117647058824,0.0294117647058824,0.5,4.47058823529412,90,34,2
"3148",0,0.0625,0.03125,0.09375,0.1875,0.40625,0.09375,0,0,5,0,0,0,4.25,80.5,32,2
"3149",0.02,0.02,0.04,0.03,0.18,0.24,0.04,0.04,0.09,1.75,0,0.11,2.75,4.14,124.5,100,4
"3150",0,0,0,0,0.0769230769230769,0.307692307692308,0.0769230769230769,0,0.153846153846154,0,0,0.0769230769230769,1,3.76923076923077,60,13,1
"3151",0,0.0487804878048781,0,0.024390243902439,0.0975609756097561,0.439024390243902,0,0,0.0731707317073171,2.5,0,0.0487804878048781,1,4.80487804878049,116.5,41,2
"3152",0.117647058823529,0.0588235294117647,0,0.0588235294117647,0.294117647058824,0.235294117647059,0.0588235294117647,0,0.117647058823529,0,0,0,0,4.47058823529412,90,17,1
"3153",0,0.0666666666666667,0,0,0.133333333333333,0.466666666666667,0.0666666666666667,0,0.0666666666666667,3,0,0,0,4,72,15,1
"3154",0,0,0.0454545454545455,0,0.136363636363636,0.454545454545455,0,0.0454545454545455,0,4,0,0.0909090909090909,2,5.86363636363636,148,22,1
"3155",0,0.0526315789473684,0.0175438596491228,0.0701754385964912,0.192982456140351,0.333333333333333,0.0526315789473684,0,0.0701754385964912,1.66666666666667,0,0.0526315789473684,1,4.31578947368421,99.3333333333333,57,3
"3156",0.0625,0,0,0,0.1875,0.4375,0,0,0.0625,5,0,0.0625,1,5.0625,95,16,1
"3157",0,0,0.0454545454545455,0,0.0454545454545455,0.454545454545455,0,0.0454545454545455,0.0909090909090909,6,0,0.0909090909090909,2,5.68181818181818,144,22,1
"3158",0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,2.5,19,6,1
"3159",0,0,0,0,0.0888888888888889,0.311111111111111,0.0444444444444444,0.0444444444444444,0.0666666666666667,1.66666666666667,0,0.111111111111111,1.66666666666667,4.46666666666667,79.6666666666667,45,3
"3160",0,0,0.0357142857142857,0.0357142857142857,0.178571428571429,0.321428571428571,0,0.0357142857142857,0.0714285714285714,0,0,0.142857142857143,4,5.28571428571429,173,28,1
"3161",0,0.0769230769230769,0,0,0.0769230769230769,0.0769230769230769,0,0.153846153846154,0,0,0,0.0769230769230769,1,4,63,13,1
"3162",0.0833333333333333,0,0.0833333333333333,0,0.25,0.25,0,0.0833333333333333,0,0,0,0.0833333333333333,1,4.41666666666667,64,12,1
"3163",0.0869565217391304,0,0,0,0.0869565217391304,0.391304347826087,0.0869565217391304,0,0.0434782608695652,4,0,0.0869565217391304,2,5.04347826086957,136,23,1
"3164",0.04,0.04,0,0.04,0.2,0.32,0,0.04,0.08,2.5,0,0.04,0.5,3.92,58.5,25,2
"3165",0,0.0769230769230769,0.0384615384615385,0.0769230769230769,0.192307692307692,0.384615384615385,0,0,0.0769230769230769,8,0.0384615384615385,0.0384615384615385,1,5.42307692307692,164,26,1
"3166",0,0,0.0454545454545455,0,0.0454545454545455,0.363636363636364,0.0454545454545455,0,0.136363636363636,3,0,0.0909090909090909,2,4.09090909090909,107,22,1
"3167",0,0.05,0.05,0.05,0.25,0.2,0,0.05,0.15,1,0,0.05,1,4.2,101,20,1
"3168",0,0,0.0625,0,0.125,0.3125,0.09375,0,0.0625,2,0,0.09375,3,4.53125,173,32,1
"3169",0.0175438596491228,0.0526315789473684,0.0175438596491228,0,0.105263157894737,0.403508771929825,0.0350877192982456,0.105263157894737,0.0701754385964912,3.66666666666667,0,0.0350877192982456,0.666666666666667,4.43859649122807,100.333333333333,57,3
"3170",0,0,0.0833333333333333,0.0277777777777778,0.166666666666667,0.25,0.0555555555555556,0.0277777777777778,0.0555555555555556,1,0,0.111111111111111,2,4.77777777777778,100,36,2
"3171",0.0555555555555556,0,0.0555555555555556,0,0.222222222222222,0.333333333333333,0,0,0.111111111111111,0,0,0.166666666666667,3,4.33333333333333,94,18,1
"3172",0,0.0714285714285714,0,0,0.0714285714285714,0.642857142857143,0,0,0,7,0,0,0,5.21428571428571,84,14,1
"3173",0,0,0,0,0,0.692307692307692,0,0,0.0769230769230769,9,0,0,0,4,62,13,1
"3174",0,0.0285714285714286,0.0571428571428571,0,0.142857142857143,0.228571428571429,0.0571428571428571,0.114285714285714,0.114285714285714,1.5,0,0.0571428571428571,1,4.62857142857143,96.5,35,2
"3175",0,0.0769230769230769,0,0,0.0769230769230769,0.461538461538462,0,0,0.0769230769230769,3,0,0,0,4.92307692307692,73,13,1
"3176",0,0.0256410256410256,0.0256410256410256,0,0.128205128205128,0.384615384615385,0.0512820512820513,0.0512820512820513,0.0512820512820513,6,0,0.0769230769230769,3,5,231,39,1
"3177",0,0.111111111111111,0,0.166666666666667,0.333333333333333,0.333333333333333,0,0,0.111111111111111,1,0,0,0,4.94444444444444,105,18,1
"3178",0,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0.5,0.0454545454545455,0,0,8,0,0,0,4,107,22,1
"3179",0,0,0.0476190476190476,0,0.0476190476190476,0.285714285714286,0,0.0476190476190476,0.0476190476190476,2,0,0,0,4,99,21,1
"3180",0.0714285714285714,0,0,0.119047619047619,0.238095238095238,0.333333333333333,0,0.0714285714285714,0.0238095238095238,4,0,0.0476190476190476,2,4.26190476190476,217,42,1
"3181",0.1,0,0,0,0.2,0.4,0,0,0.1,2,0,0,0,5.1,60,10,1
"3182",0,0,0.0512820512820513,0.0512820512820513,0.205128205128205,0.307692307692308,0.0512820512820513,0,0.128205128205128,5,0,0.0769230769230769,3,4.43589743589744,211,39,1
"3183",0.0114942528735632,0.0689655172413793,0.0114942528735632,0.0344827586206897,0.126436781609195,0.298850574712644,0.0459770114942529,0,0.114942528735632,2.33333333333333,0,0.103448275862069,3,4.28735632183908,149.333333333333,87,3
"3184",0,0,0,0,0.111111111111111,0.333333333333333,0.111111111111111,0,0.111111111111111,3,0,0,0,4.88888888888889,51,9,1
"3185",0,0,0.0833333333333333,0,0.166666666666667,0.583333333333333,0,0,0.0833333333333333,5,0,0,0,5.58333333333333,77,12,1
"3186",0,0.111111111111111,0.111111111111111,0,0.222222222222222,0.333333333333333,0,0.111111111111111,0.111111111111111,0,0,0,0,5.44444444444444,57,9,1
"3187",0.0555555555555556,0,0.0555555555555556,0,0.166666666666667,0.222222222222222,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.166666666666667,3,4.5,96,18,1
"3188",0,0,0.0454545454545455,0,0.136363636363636,0.409090909090909,0,0,0.0454545454545455,1,0,0.0454545454545455,1,5.86363636363636,149,22,1
"3189",0,0.0344827586206897,0.0172413793103448,0.0172413793103448,0.0862068965517241,0.413793103448276,0,0.0172413793103448,0.103448275862069,6.5,0,0.0689655172413793,2,4.37931034482759,152.5,58,2
"3190",0.0909090909090909,0,0.0909090909090909,0,0.272727272727273,0.0909090909090909,0.181818181818182,0.181818181818182,0,0.5,0,0,0,3.63636363636364,23,11,2
"3191",0.0833333333333333,0,0,0,0.166666666666667,0.5,0,0,0.0833333333333333,5,0,0,0,5.66666666666667,77,12,1
"3192",0,0.0909090909090909,0,0,0.0909090909090909,0.545454545454545,0,0,0.0909090909090909,5,0,0.0909090909090909,1,4.45454545454545,58,11,1
"3193",0,0.115384615384615,0,0,0.153846153846154,0.384615384615385,0.115384615384615,0,0.0384615384615385,5,0,0.0384615384615385,1,4.76923076923077,146,26,1
"3194",0,0,0.0606060606060606,0,0.151515151515152,0.333333333333333,0.0303030303030303,0,0.0909090909090909,2,0,0.151515151515152,5,4.63636363636364,183,33,1
"3195",0,0.0294117647058824,0,0,0.147058823529412,0.382352941176471,0.0294117647058824,0.0588235294117647,0.0588235294117647,1.5,0,0.0588235294117647,1,4.97058823529412,99.5,34,2
"3196",0,0,0.166666666666667,0,0.25,0.25,0,0,0.0833333333333333,2,0,0.0833333333333333,1,4.16666666666667,59,12,1
"3197",0,0,0.0217391304347826,0,0.0434782608695652,0.326086956521739,0,0,0.108695652173913,8,0,0.0217391304347826,1,3.8695652173913,209,46,1
"3198",0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.227272727272727,0.272727272727273,0,0.0454545454545455,0.0909090909090909,2,0,0.181818181818182,4,5.86363636363636,149,22,1
"3199",0,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0,2.8,17,5,1
"3200",0,0.0714285714285714,0,0,0.0892857142857143,0.357142857142857,0.0178571428571429,0.0178571428571429,0.0892857142857143,4.5,0,0.107142857142857,3,4.44642857142857,147,56,2
"3201",0,0.0571428571428571,0,0.0571428571428571,0.2,0.4,0,0.0857142857142857,0.0285714285714286,8,0,0.0857142857142857,3,6.05714285714286,242,35,1
"3202",0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.166666666666667,0.375,0,0.0625,0.0625,2,0,0.0416666666666667,1,5.25,147.5,48,2
"3203",0,0,0,0.0476190476190476,0.0952380952380952,0.333333333333333,0,0,0.19047619047619,0,0,0.0476190476190476,1,5.23809523809524,129,21,1
"3204",0.0192307692307692,0,0.0192307692307692,0.0576923076923077,0.115384615384615,0.269230769230769,0.0384615384615385,0.0769230769230769,0.0961538461538462,2,0,0.153846153846154,4,4.80769230769231,147.5,52,2
"3205",0,0.0363636363636364,0.0181818181818182,0.0363636363636364,0.145454545454545,0.327272727272727,0.0545454545454545,0,0.127272727272727,2,0,0.0545454545454545,1.5,4.05454545454545,135.5,55,2
"3206",0,0,0.153846153846154,0,0.230769230769231,0.384615384615385,0,0,0.153846153846154,2,0,0,0,4.69230769230769,72,13,1
"3207",0,0,0,0,0.0588235294117647,0.411764705882353,0,0,0.117647058823529,2,0,0.117647058823529,2,3.76470588235294,77,17,1
"3208",0.166666666666667,0,0,0,0.166666666666667,0.25,0.0833333333333333,0,0.0833333333333333,0,0,0.0833333333333333,1,4.66666666666667,64,12,1
"3209",0.111111111111111,0,0,0,0.111111111111111,0,0.111111111111111,0.444444444444444,0,0,0,0.111111111111111,1,4.11111111111111,43,9,1
"3210",0,0,0,0.1,0.1,0.5,0,0,0,2,0,0.1,1,5.9,67,10,1
"3211",0,0.0263157894736842,0,0,0.0263157894736842,0.473684210526316,0,0,0.0789473684210526,4.5,0.0263157894736842,0.0526315789473684,1,5.21052631578947,115.5,38,2
"3212",0,0.142857142857143,0,0,0.428571428571429,0,0,0.285714285714286,0,0,0,0.142857142857143,1,4.28571428571429,34,7,1
"3213",0,0.04,0.04,0,0.16,0.32,0,0.04,0.12,4,0,0.12,3,5.32,154,25,1
"3214",0,0,0.0588235294117647,0,0.0588235294117647,0.411764705882353,0.0588235294117647,0.0588235294117647,0.0588235294117647,4,0,0.176470588235294,3,4.82352941176471,96,17,1
"3215",0.0285714285714286,0.0285714285714286,0,0.0571428571428571,0.142857142857143,0.342857142857143,0,0.0285714285714286,0.142857142857143,3,0,0.0571428571428571,2,4.51428571428571,190,35,1
"3216",0,0,0,0,0,0.4,0,0,0.16,6,0,0.08,2,4.8,142,25,1
"3217",0.0181818181818182,0,0.0363636363636364,0.0181818181818182,0.127272727272727,0.327272727272727,0.0545454545454545,0.0181818181818182,0.0909090909090909,0.666666666666667,0,0.0909090909090909,1.66666666666667,4.6,99,55,3
"3218",0,0,0.046875,0,0.078125,0.40625,0,0,0.046875,7,0.015625,0.125,4,3.90625,148.5,64,2
"3219",0,0.0555555555555556,0,0,0.0555555555555556,0.444444444444444,0,0.0555555555555556,0.0555555555555556,4,0,0.111111111111111,2,4.5,96,18,1
"3220",0.0555555555555556,0,0,0,0.0833333333333333,0.388888888888889,0.0277777777777778,0,0.0833333333333333,8,0,0.0833333333333333,3,4.38888888888889,190,36,1
"3221",0,0.142857142857143,0,0,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,4.14285714285714,35,7,1
"3222",0,0,0,0,0,0.692307692307692,0,0,0,6,0,0.0769230769230769,1,4.69230769230769,72,13,1
"3223",0,0.0789473684210526,0.0263157894736842,0,0.210526315789474,0.342105263157895,0.0789473684210526,0.0526315789473684,0.0526315789473684,6,0,0.0263157894736842,1,4.60526315789474,208,38,1
"3224",0,0,0.0344827586206897,0,0.103448275862069,0.344827586206897,0,0.0689655172413793,0.0689655172413793,4,0,0.0689655172413793,2,4.37931034482759,152,29,1
"3225",0,0,0.0303030303030303,0.0303030303030303,0.181818181818182,0.303030303030303,0.0303030303030303,0,0.0909090909090909,1,0,0.0909090909090909,3,5.42424242424242,208,33,1
"3226",0,0,0,0,0.1,0.2,0,0.1,0.1,2,0,0.1,1,3.4,41,10,1
"3227",0,0,0.05,0,0.1,0.15,0.05,0.05,0.2,0,0,0.15,3,3.45,87,20,1
"3228",0,0,0.0588235294117647,0,0.0588235294117647,0.441176470588235,0,0,0.0588235294117647,8,0,0.0588235294117647,2,4.38235294117647,176,34,1
"3229",0,0.0454545454545455,0.0454545454545455,0,0.136363636363636,0.318181818181818,0.0454545454545455,0.0454545454545455,0.136363636363636,0,0,0,0,5.5,140,22,1
"3230",0.0303030303030303,0,0.0303030303030303,0.0606060606060606,0.121212121212121,0.242424242424242,0.0303030303030303,0,0.151515151515152,1,0,0.0909090909090909,1.5,4.12121212121212,81.5,33,2
"3231",0.0540540540540541,0.027027027027027,0,0.027027027027027,0.189189189189189,0.216216216216216,0.108108108108108,0.108108108108108,0.027027027027027,0.333333333333333,0,0,0,3.97297297297297,59,37,3
"3232",0,0,0,0.0952380952380952,0.19047619047619,0.19047619047619,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0,0.0476190476190476,1,4.19047619047619,106,21,1
"3233",0.0175438596491228,0.0175438596491228,0.0526315789473684,0.0175438596491228,0.140350877192982,0.263157894736842,0.0175438596491228,0.0350877192982456,0.105263157894737,1,0,0.0526315789473684,1.5,4.36842105263158,149.5,57,2
"3234",0.0714285714285714,0,0,0.0714285714285714,0.214285714285714,0.357142857142857,0,0,0.142857142857143,2,0,0.0714285714285714,1,4.5,75,14,1
"3235",0.0416666666666667,0,0.0416666666666667,0,0.208333333333333,0.291666666666667,0.0833333333333333,0.0416666666666667,0.0833333333333333,2,0,0,0,4.95833333333333,140,24,1
"3236",0,0.0909090909090909,0,0,0.136363636363636,0.136363636363636,0.0909090909090909,0.136363636363636,0.136363636363636,0,0,0.0909090909090909,1,3.36363636363636,46,22,2
"3237",0,0.0327868852459016,0.0491803278688525,0,0.131147540983607,0.278688524590164,0.0983606557377049,0.0491803278688525,0.0491803278688525,3,0,0.131147540983607,4,4.47540983606557,162,61,2
"3238",0,0,0.1,0.05,0.25,0.2,0,0.05,0.05,2,0,0,0,4,96,20,1
"3239",0,0,0.0689655172413793,0.103448275862069,0.241379310344828,0.275862068965517,0.0344827586206897,0.0344827586206897,0.137931034482759,0,0,0.0344827586206897,1,4.82758620689655,166,29,1
"3240",0,0.037037037037037,0.037037037037037,0,0.111111111111111,0.259259259259259,0.0740740740740741,0.037037037037037,0.111111111111111,1,0,0.148148148148148,4,4.92592592592593,157,27,1
"3241",0,0.125,0,0,0.125,0.375,0,0,0.125,0,0,0,0,3.875,36,8,1
"3242",0,0,0.0571428571428571,0.0571428571428571,0.142857142857143,0.285714285714286,0,0,0.142857142857143,2,0,0.0857142857142857,3,4.2,178,35,1
"3243",0,0,0,0.0833333333333333,0.0833333333333333,0.5,0,0,0,4,0,0.0833333333333333,1,5.33333333333333,73,12,1
"3244",0.024390243902439,0.024390243902439,0.146341463414634,0,0.268292682926829,0.219512195121951,0.146341463414634,0.0731707317073171,0.024390243902439,1.5,0,0.024390243902439,0.5,3.92682926829268,97,41,2
"3245",0.0833333333333333,0,0,0,0.25,0.333333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0,0,4.08333333333333,59,12,1
"3246",0,0,0,0.0303030303030303,0.0909090909090909,0.393939393939394,0.0303030303030303,0.0303030303030303,0.0909090909090909,2,0,0.0909090909090909,1.5,4.21212121212121,83,33,2
"3247",0.0714285714285714,0,0,0,0.142857142857143,0.214285714285714,0,0,0.0714285714285714,0,0.0714285714285714,0.142857142857143,2,4.71428571428571,78,14,1
"3248",0.0476190476190476,0,0,0,0.238095238095238,0.333333333333333,0,0,0,3,0,0.142857142857143,3,6.95238095238095,164,21,1
"3249",0.0555555555555556,0.0277777777777778,0.0277777777777778,0,0.25,0.277777777777778,0.0555555555555556,0,0.0277777777777778,1,0,0.111111111111111,2,5.11111111111111,108,36,2
"3250",0.0666666666666667,0,0,0.0666666666666667,0.2,0.2,0,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0.0666666666666667,1,4.73333333333333,85,15,1
"3251",0.0238095238095238,0.0476190476190476,0,0,0.0952380952380952,0.357142857142857,0.0476190476190476,0.0476190476190476,0.0714285714285714,9,0,0.119047619047619,5,4.66666666666667,232,42,1
"3252",0,0.133333333333333,0,0.0666666666666667,0.2,0.133333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,0,0,0,0,4.13333333333333,75,15,1
"3253",0,0.125,0,0.0833333333333333,0.291666666666667,0.25,0.125,0,0.0416666666666667,3,0,0.0833333333333333,2,4.625,132,24,1
"3254",0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0.333333333333333,0.166666666666667,0,0,0,0,3,22,6,1
"3255",0.0357142857142857,0,0,0,0.107142857142857,0.321428571428571,0,0.0357142857142857,0.107142857142857,0,0,0.107142857142857,1.5,4.5,75,28,2
"3256",0,0,0.0526315789473684,0,0.210526315789474,0.263157894736842,0.105263157894737,0.0526315789473684,0.0526315789473684,0,0,0.0526315789473684,1,4.52631578947368,102,19,1
"3257",0.0344827586206897,0,0.0344827586206897,0,0.137931034482759,0.275862068965517,0.0344827586206897,0.137931034482759,0.0689655172413793,1,0,0.0344827586206897,0.5,4.41379310344828,76,29,2
"3258",0,0.0666666666666667,0,0,0.1,0.366666666666667,0.0666666666666667,0,0.1,3,0,0.133333333333333,2,4.9,86.5,30,2
"3259",0,0,0.0833333333333333,0.0833333333333333,0.25,0.25,0,0.0833333333333333,0.0833333333333333,0,0,0,0,3.75,54,12,1
"3260",0,0,0,0,0,0.545454545454545,0,0,0.0909090909090909,4,0,0.0909090909090909,1,6.36363636363636,80,11,1
"3261",0,0.05,0.1,0,0.15,0.25,0.1,0,0.15,2,0,0.05,1,3.85,94,20,1
"3262",0,0.05,0,0.05,0.15,0.15,0,0.2,0.1,1,0,0,0,4,96,20,1
"3263",0,0.0909090909090909,0,0,0.0909090909090909,0.5,0.0454545454545455,0,0.136363636363636,5,0,0.0454545454545455,1,4.54545454545455,120,22,1
"3264",0,0.0869565217391304,0,0.0434782608695652,0.130434782608696,0.391304347826087,0.0869565217391304,0,0,2,0,0,0,4.17391304347826,115,23,1
"3265",0,0,0.125,0,0.125,0.5,0,0,0,4,0,0,0,4.875,45,8,1
"3266",0,0.181818181818182,0,0,0.181818181818182,0.272727272727273,0,0,0.181818181818182,0,0,0.0909090909090909,1,5.72727272727273,72,11,1
"3267",0.0263157894736842,0,0,0.0263157894736842,0.105263157894737,0.394736842105263,0.0263157894736842,0.0263157894736842,0.0789473684210526,2.5,0,0,0,4,93,38,2
"3268",0,0,0.105263157894737,0,0.105263157894737,0.368421052631579,0.0526315789473684,0.105263157894737,0.0526315789473684,3,0,0.105263157894737,2,5,110,19,1
"3269",0.0666666666666667,0,0,0,0.2,0.2,0,0.0666666666666667,0.0666666666666667,1,0,0.0666666666666667,1,3.73333333333333,69,15,1
"3270",0,0,0,0,0,0.428571428571429,0,0,0.142857142857143,6,0,0.0476190476190476,1,3.42857142857143,86,21,1
"3271",0.111111111111111,0,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0,0.111111111111111,1,5,52,9,1
"3272",0,0.0588235294117647,0.0588235294117647,0,0.176470588235294,0.411764705882353,0,0,0.0588235294117647,2,0,0.0588235294117647,1,5.35294117647059,105,17,1
"3273",0,0,0,0,0.0344827586206897,0.482758620689655,0,0,0.172413793103448,6,0,0.103448275862069,3,4.68965517241379,162,29,1
"3274",0,0,0.125,0.125,0.25,0.125,0,0,0.125,0,0,0.125,1,4.125,39,8,1
"3275",0,0.08,0,0.04,0.16,0.4,0,0,0.08,4,0,0,0,4.8,141,25,1
"3276",0,0.0555555555555556,0.0555555555555556,0,0.166666666666667,0.222222222222222,0,0,0.111111111111111,0,0,0.166666666666667,3,4.55555555555556,98,18,1
"3277",0,0,0.05,0.05,0.1,0.45,0,0,0.15,4,0,0,0,3.85,94,20,1
"3278",0.0222222222222222,0.0222222222222222,0.0222222222222222,0,0.0888888888888889,0.444444444444444,0,0,0.0444444444444444,4,0,0.0888888888888889,4,4.62222222222222,247,45,1
"3279",0,0.125,0.03125,0.03125,0.25,0.21875,0.0625,0,0.03125,1.5,0,0.03125,0.5,3.65625,70.5,32,2
"3280",0.0303030303030303,0,0,0,0.151515151515152,0.303030303030303,0,0.0303030303030303,0.0303030303030303,0,0,0.0909090909090909,3,4.75757575757576,186,33,1
"3281",0,0.0740740740740741,0.037037037037037,0.037037037037037,0.148148148148148,0.37037037037037,0.0740740740740741,0.0740740740740741,0.0740740740740741,5,0,0.037037037037037,1,4.59259259259259,147,27,1
"3282",0.0476190476190476,0.0476190476190476,0,0.142857142857143,0.333333333333333,0.19047619047619,0.0952380952380952,0.0952380952380952,0,2,0,0,0,3.76190476190476,96,21,1
"3283",0,0.0526315789473684,0,0,0.105263157894737,0.421052631578947,0,0,0.0526315789473684,4,0,0.0526315789473684,1,5.42105263157895,120,19,1
"3284",0,0,0.166666666666667,0,0.166666666666667,0.5,0,0,0,3,0,0,0,4.5,32,6,1
"3285",0,0,0,0,0,0.363636363636364,0.0909090909090909,0,0.0909090909090909,2,0,0,0,4.09090909090909,54,11,1
"3286",0,0,0,0.024390243902439,0.0975609756097561,0.365853658536585,0,0.024390243902439,0.0731707317073171,3,0,0.0975609756097561,4,4.80487804878049,232,41,1
